shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
330071,35.244337,-80.813425,50017
330071,35.244405,-80.813325,50018
330071,35.244469,-80.813223,50019
330071,35.244561,-80.813066,50020
330071,35.244695,-80.812839,50021
330071,35.244937,-80.812435,50022
330071,35.245099,-80.812162,50023
330071,35.245136,-80.812099,50024
330071,35.245247,-80.811910,50025
330071,35.245269,-80.811874,50026
330071,35.245387,-80.811680,50027
330071,35.245431,-80.811593,50028
330071,35.245447,-80.811556,50029
330071,35.245460,-80.811517,50030
330071,35.245467,-80.811476,50031
330071,35.245468,-80.811466,50032
330071,35.245471,-80.811435,50033
330071,35.245471,-80.811393,50034
330071,35.245466,-80.811352,50035
330071,35.245457,-80.811311,50036
330071,35.245453,-80.811299,50037
330071,35.245370,-80.811043,50038
330071,35.245126,-80.810326,50039
330071,35.245101,-80.810250,50040
330071,35.244926,-80.809722,50041
330071,35.244909,-80.809652,50042
330071,35.244895,-80.809580,50043
330071,35.244887,-80.809507,50044
330071,35.244884,-80.809467,50045
330071,35.244884,-80.809417,50046
330071,35.245039,-80.809148,50047
330071,35.245106,-80.809039,50048
330071,35.245147,-80.808971,50049
330071,35.245417,-80.808514,50050
330071,35.245451,-80.808457,50051
330071,35.245692,-80.808048,50052
330071,35.245779,-80.807895,50053
330071,35.245952,-80.807592,50054
330071,35.246201,-80.807159,50055
330071,35.246419,-80.806780,50056
330071,35.246483,-80.806667,50057
330071,35.246739,-80.806219,50058
330071,35.246903,-80.805937,50059
330071,35.246978,-80.805808,50060
330071,35.246994,-80.805780,50061
330071,35.247232,-80.805371,50062
330071,35.247447,-80.805000,50063
330071,35.247485,-80.804935,50064
330071,35.247485,-80.804935,60001
330071,35.247515,-80.804883,60002
330071,35.247515,-80.804883,70001
330071,35.247603,-80.804730,70002
330071,35.247695,-80.804562,70003
330071,35.247904,-80.804199,70004
330071,35.248054,-80.803943,70005
330071,35.248244,-80.803621,70006
330071,35.248481,-80.803232,70007
330071,35.248608,-80.803011,70008
330071,35.248673,-80.802897,70009
330071,35.248813,-80.802648,70010
330071,35.248954,-80.802397,70011
330071,35.249044,-80.802227,70012
330071,35.249070,-80.802178,70013
330071,35.249098,-80.802136,70014
330071,35.249132,-80.802092,70015
330071,35.249172,-80.802047,70016
330071,35.249216,-80.802007,70017
330071,35.249261,-80.801971,70018
330071,35.249356,-80.801883,70019
330071,35.249424,-80.801819,70020
330071,35.249456,-80.801789,70021
330071,35.249493,-80.801746,70022
330071,35.249523,-80.801705,70023
330071,35.249551,-80.801660,70024
330071,35.249575,-80.801614,70025
330071,35.249603,-80.801553,70026
330071,35.249621,-80.801497,70027
330071,35.249635,-80.801439,70028
330071,35.249662,-80.801304,70029
330071,35.249698,-80.801107,70030
330071,35.249716,-80.800979,70031
330071,35.249743,-80.800785,70032
330071,35.249809,-80.800283,70033
330071,35.249835,-80.800128,70034
330071,35.249879,-80.799796,70035
330071,35.249959,-80.799241,70036
330071,35.250011,-80.798879,70037
330071,35.250064,-80.798440,70038
330071,35.250069,-80.798397,70039
330071,35.250100,-80.798167,70040
330071,35.250107,-80.798115,70041
330071,35.250117,-80.797999,70042
330071,35.250123,-80.797883,70043
330071,35.250125,-80.797766,70044
330071,35.250122,-80.797649,70045
330071,35.250112,-80.797546,70046
330071,35.250097,-80.797444,70047
330071,35.250076,-80.797344,70048
330071,35.250049,-80.797246,70049
330071,35.250016,-80.797151,70050
330071,35.249977,-80.797058,70051
330071,35.249933,-80.796970,70052
330071,35.249898,-80.796901,70053
330071,35.249869,-80.796827,70054
330071,35.249846,-80.796751,70055
330071,35.249829,-80.796672,70056
330071,35.249820,-80.796592,70057
330071,35.249817,-80.796511,70058
330071,35.249821,-80.796429,70059
330071,35.249833,-80.796349,70060
330071,35.249842,-80.796260,70061
330071,35.249853,-80.796164,70062
330071,35.249883,-80.795939,70063
330071,35.249953,-80.795455,70064
330071,35.250076,-80.794623,70065
330071,35.250152,-80.794077,70066
330071,35.250205,-80.793664,70067
330071,35.250291,-80.793094,70068
330071,35.250431,-80.792097,70069
330071,35.250454,-80.792052,70070
330071,35.250491,-80.792005,70071
330071,35.250539,-80.791975,70072
330071,35.250568,-80.791962,70073
330071,35.250597,-80.791946,70074
330071,35.250657,-80.791904,70075
330071,35.250715,-80.791856,70076
330071,35.250768,-80.791802,70077
330071,35.250817,-80.791741,70078
330071,35.250860,-80.791674,70079
330071,35.250898,-80.791603,70080
330071,35.250930,-80.791528,70081
330071,35.250957,-80.791449,70082
330071,35.250977,-80.791368,70083
330071,35.251044,-80.790907,70084
330071,35.251500,-80.791147,70085
330071,35.251841,-80.791343,70086
330071,35.252288,-80.791621,70087
330071,35.252912,-80.792010,70088
330071,35.252865,-80.792113,70089
330071,35.252799,-80.792184,70090
330071,35.252663,-80.792272,70091
330071,35.252593,-80.792342,70092
330071,35.252534,-80.792443,70093
330071,35.252479,-80.792580,70094
330071,35.252450,-80.792796,70095
330071,35.252338,-80.793615,70096
330071,35.251854,-80.793442,70097
330071,35.251854,-80.793442,80001
330071,35.251451,-80.793297,80002
330071,35.251313,-80.794521,80003
330071,35.252172,-80.794781,80004
330071,35.252184,-80.794686,80005
330071,35.252317,-80.793761,80006
330071,35.252338,-80.793615,80007
330071,35.252450,-80.792796,80008
330071,35.252479,-80.792580,80009
330071,35.252534,-80.792443,80010
330071,35.252593,-80.792342,80011
330071,35.252663,-80.792272,80012
330071,35.252799,-80.792184,80013
330071,35.252865,-80.792113,80014
330071,35.252912,-80.792010,80015
330071,35.253048,-80.792096,80016
330071,35.253466,-80.792363,80017
330071,35.253949,-80.792657,80018
330071,35.254544,-80.793026,80019
330071,35.254595,-80.793058,80020
330071,35.255592,-80.793674,80021
330071,35.256122,-80.794001,80022
330071,35.256360,-80.794148,80023
330071,35.256467,-80.794213,80024
330071,35.256577,-80.794278,80025
330071,35.256592,-80.794286,80026
330071,35.256690,-80.794338,80027
330071,35.256804,-80.794393,80028
330071,35.256918,-80.794443,80029
330071,35.257016,-80.794479,80030
330071,35.257115,-80.794511,80031
330071,35.257216,-80.794536,80032
330071,35.257317,-80.794558,80033
330071,35.257389,-80.794569,80034
330071,35.258349,-80.794768,80035
330071,35.258374,-80.794652,80036
330071,35.258404,-80.794485,80037
330071,35.258420,-80.794384,80038
330071,35.258434,-80.794282,80039
330071,35.258448,-80.794181,80040
330071,35.258459,-80.794079,80041
330071,35.258469,-80.793976,80042
330071,35.258478,-80.793874,80043
330071,35.258485,-80.793772,80044
330071,35.258491,-80.793668,80045
330071,35.258495,-80.793565,80046
330071,35.258498,-80.793463,80047
330071,35.258500,-80.793360,80048
330071,35.258500,-80.793257,80049
330071,35.258467,-80.792755,80050
330071,35.258464,-80.792692,80051
330071,35.258462,-80.792629,80052
330071,35.258453,-80.792404,80053
330071,35.258406,-80.791418,80054
330071,35.258390,-80.791085,80055
330071,35.258379,-80.790844,80056
330071,35.258350,-80.790151,80057
330071,35.258318,-80.789465,80058
330071,35.258296,-80.788937,80059
330071,35.258289,-80.788766,80060
330071,35.258275,-80.788451,80061
330071,35.258262,-80.787876,80062
330071,35.258248,-80.787552,80063
330071,35.258242,-80.787408,80064
330071,35.258217,-80.786796,80065
330071,35.258196,-80.786301,80066
330071,35.258158,-80.785525,80067
330071,35.258118,-80.784551,80068
330071,35.258105,-80.784237,80069
330071,35.258084,-80.783698,80070
330071,35.258057,-80.783287,80071
330071,35.258048,-80.783163,80072
330071,35.258043,-80.782968,80073
330071,35.258041,-80.782774,80074
330071,35.258044,-80.782578,80075
330071,35.258051,-80.782384,80076
330071,35.258062,-80.782189,80077
330071,35.258077,-80.781995,80078
330071,35.258080,-80.781974,80079
330071,35.258098,-80.781802,80080
330071,35.258106,-80.781726,80081
330071,35.258177,-80.781241,80082
330071,35.258200,-80.781118,80083
330071,35.258224,-80.780991,80084
330071,35.258288,-80.780701,80085
330071,35.258331,-80.780497,80086
330071,35.258378,-80.780295,80087
330071,35.258429,-80.780095,80088
330071,35.258485,-80.779896,80089
330071,35.258504,-80.779832,80090
330071,35.258567,-80.779630,80091
330071,35.258634,-80.779429,80092
330071,35.258705,-80.779232,80093
330071,35.258780,-80.779036,80094
330071,35.258859,-80.778842,80095
330071,35.258942,-80.778651,80096
330071,35.259004,-80.778514,80097
330071,35.259040,-80.778428,80098
330071,35.259078,-80.778342,80099
330071,35.259117,-80.778258,80100
330071,35.259157,-80.778175,80101
330071,35.259198,-80.778092,80102
330071,35.259241,-80.778011,80103
330071,35.259284,-80.777930,80104
330071,35.259329,-80.777850,80105
330071,35.259405,-80.777721,80106
330071,35.259645,-80.777331,80107
330071,35.261059,-80.775033,80108
330071,35.261304,-80.774634,80109
330071,35.260294,-80.773403,80110
330071,35.260388,-80.773257,80111
330071,35.260420,-80.773203,80112
330071,35.260447,-80.773144,80113
330071,35.260469,-80.773082,80114
330071,35.260485,-80.773018,80115
330071,35.260495,-80.772952,80116
330071,35.260583,-80.772206,80117
330071,35.260583,-80.772206,90001
330071,35.260608,-80.772001,90002
330071,35.260613,-80.771971,90003
330071,35.260623,-80.771942,90004
330071,35.260635,-80.771915,90005
330071,35.260661,-80.771868,90006
330071,35.260688,-80.771819,90007
330071,35.260720,-80.771774,90008
330071,35.260756,-80.771735,90009
330071,35.260796,-80.771702,90010
330071,35.260839,-80.771676,90011
330071,35.260885,-80.771656,90012
330071,35.260933,-80.771644,90013
330071,35.260981,-80.771639,90014
330071,35.261030,-80.771631,90015
330071,35.261317,-80.771586,90016
330071,35.261337,-80.771581,90017
330071,35.261356,-80.771573,90018
330071,35.261374,-80.771562,90019
330071,35.261429,-80.771518,90020
330071,35.261479,-80.771468,90021
330071,35.261526,-80.771412,90022
330071,35.261569,-80.771351,90023
330071,35.261823,-80.770943,90024
330071,35.261847,-80.770910,90025
330071,35.261875,-80.770883,90026
330071,35.261906,-80.770862,90027
330071,35.261948,-80.770840,90028
330071,35.261992,-80.770822,90029
330071,35.262037,-80.770809,90030
330071,35.262136,-80.770789,90031
330071,35.262237,-80.770778,90032
330071,35.262337,-80.770775,90033
330071,35.262438,-80.770781,90034
330071,35.262533,-80.770791,90035
330071,35.262512,-80.771073,90036
330071,35.262510,-80.771147,90037
330071,35.262503,-80.771328,90038
330071,35.262510,-80.771531,90039
330071,35.262539,-80.771712,90040
330071,35.262612,-80.771881,90041
330071,35.262685,-80.771984,90042
330071,35.262866,-80.772159,90043
330071,35.262933,-80.772064,90044
330071,35.263174,-80.771737,90045
330071,35.263354,-80.771500,90046
330071,35.263542,-80.771267,90047
330071,35.263745,-80.771047,90048
330071,35.263873,-80.770895,90049
330071,35.264021,-80.770733,90050
330071,35.264186,-80.770563,90051
330071,35.264360,-80.770390,90052
330071,35.264589,-80.770175,90053
330071,35.264805,-80.769986,90054
330071,35.265277,-80.769611,90055
330071,35.265594,-80.769391,90056
330071,35.266007,-80.769111,90057
330071,35.266043,-80.769091,90058
330071,35.266394,-80.768895,90059
330071,35.266659,-80.768768,90060
330071,35.266886,-80.768660,90061
330071,35.267114,-80.768556,90062
330071,35.267343,-80.768457,90063
330071,35.267415,-80.768428,90064
330071,35.267429,-80.768423,90065
330071,35.267755,-80.768313,90066
330071,35.268200,-80.768180,90067
330071,35.268618,-80.768079,90068
330071,35.269358,-80.767929,90069
330071,35.270903,-80.767634,90070
330071,35.272941,-80.767196,90071
330071,35.274349,-80.766908,90072
330071,35.274814,-80.766814,90073
330071,35.276003,-80.766590,90074
330071,35.277008,-80.766364,90075
330071,35.277922,-80.766199,90076
330071,35.277922,-80.766199,100001
330071,35.278262,-80.766137,100002
330071,35.278611,-80.766062,100003
330071,35.279051,-80.765967,100004
330071,35.280075,-80.765732,100005
330071,35.280748,-80.765537,100006
330071,35.280771,-80.765529,100007
330071,35.281025,-80.765435,100008
330071,35.281278,-80.765335,100009
330071,35.281528,-80.765227,100010
330071,35.281777,-80.765112,100011
330071,35.282023,-80.764990,100012
330071,35.282266,-80.764861,100013
330071,35.282507,-80.764725,100014
330071,35.282742,-80.764584,100015
330071,35.282974,-80.764436,100016
330071,35.283203,-80.764283,100017
330071,35.283429,-80.764122,100018
330071,35.283629,-80.763973,100019
330071,35.283826,-80.763819,100020
330071,35.284119,-80.763572,100021
330071,35.284410,-80.763320,100022
330071,35.284697,-80.763061,100023
330071,35.284962,-80.762815,100024
330071,35.285224,-80.762565,100025
330071,35.285483,-80.762309,100026
330071,35.285751,-80.762037,100027
330071,35.286015,-80.761760,100028
330071,35.286276,-80.761479,100029
330071,35.286507,-80.761221,100030
330071,35.286569,-80.761158,100031
330071,35.286774,-80.760947,100032
330071,35.286774,-80.760947,110001
330071,35.287594,-80.760104,110002
330071,35.288870,-80.758754,110003
330071,35.289039,-80.758557,110004
330071,35.289213,-80.758364,110005
330071,35.289389,-80.758176,110006
330071,35.289569,-80.757992,110007
330071,35.289788,-80.757780,110008
330071,35.290011,-80.757574,110009
330071,35.290239,-80.757375,110010
330071,35.290471,-80.757184,110011
330071,35.290707,-80.757000,110012
330071,35.290882,-80.756878,110013
330071,35.291060,-80.756762,110014
330071,35.291240,-80.756653,110015
330071,35.291423,-80.756550,110016
330071,35.291608,-80.756452,110017
330071,35.291796,-80.756362,110018
330071,35.291985,-80.756278,110019
330071,35.292176,-80.756200,110020
330071,35.292659,-80.756016,110021
330071,35.295375,-80.755170,110022
330071,35.295439,-80.755150,110023
330071,35.297073,-80.754659,110024
330071,35.298263,-80.754296,110025
330071,35.298347,-80.754271,110026
330071,35.298512,-80.754221,110027
330071,35.298566,-80.754203,110028
330071,35.298732,-80.754149,110029
330071,35.298874,-80.754099,110030
330071,35.299016,-80.754045,110031
330071,35.299157,-80.753989,110032
330071,35.299297,-80.753929,110033
330071,35.299436,-80.753867,110034
330071,35.299574,-80.753801,110035
330071,35.299711,-80.753733,110036
330071,35.299847,-80.753662,110037
330071,35.299983,-80.753587,110038
330071,35.300117,-80.753510,110039
330071,35.300250,-80.753431,110040
330071,35.300382,-80.753348,110041
330071,35.300462,-80.753289,110042
330071,35.300931,-80.752965,110043
330071,35.301060,-80.752875,110044
330071,35.301060,-80.752875,120001
330071,35.301643,-80.752468,120002
330071,35.303242,-80.751403,120003
330071,35.305763,-80.749724,120004
330071,35.307174,-80.748815,120005
330071,35.307698,-80.748346,120006
330071,35.307875,-80.748161,120007
330071,35.310185,-80.745750,120008
330071,35.310839,-80.746681,120009
330071,35.311310,-80.746103,120010
330071,35.311310,-80.746103,130001
330071,35.311699,-80.745626,130002
330071,35.312180,-80.746391,130003
330071,35.312148,-80.746492,130004
330071,35.312127,-80.746573,130005
330071,35.312100,-80.746650,130006
330071,35.312066,-80.746724,130007
330071,35.312028,-80.746794,130008
330071,35.311984,-80.746860,130009
330071,35.311936,-80.746920,130010
330071,35.311448,-80.747476,130011
330071,35.311390,-80.747413,130012
330071,35.311347,-80.747365,130013
330071,35.311305,-80.747316,130014
330071,35.311263,-80.747266,130015
330071,35.311223,-80.747216,130016
330071,35.311183,-80.747164,130017
330071,35.311143,-80.747111,130018
330071,35.311105,-80.747058,130019
330071,35.311053,-80.746983,130020
330071,35.310839,-80.746681,130021
330071,35.310185,-80.745750,130022
330071,35.311978,-80.743849,130023
330071,35.312333,-80.743473,130024
330071,35.312654,-80.743131,130025
330071,35.312069,-80.742321,130026
330071,35.312089,-80.742294,130027
330071,35.312106,-80.742262,130028
330071,35.312118,-80.742228,130029
330071,35.312125,-80.742192,130030
330071,35.312127,-80.742155,130031
330071,35.312124,-80.742118,130032
330071,35.312115,-80.742082,130033
330071,35.312102,-80.742049,130034
330071,35.312084,-80.742019,130035
330071,35.312886,-80.741164,130036
330071,35.312435,-80.740507,130037
330071,35.312392,-80.740449,130038
330071,35.312345,-80.740396,130039
330071,35.312295,-80.740348,130040
330071,35.312240,-80.740307,130041
330071,35.312183,-80.740273,130042
330071,35.312123,-80.740245,130043
330071,35.311968,-80.740191,130044
330071,35.311937,-80.740284,130045
330071,35.311900,-80.740374,130046
330071,35.311858,-80.740460,130047
330071,35.311810,-80.740543,130048
330071,35.311758,-80.740621,130049
330071,35.311701,-80.740694,130050
330071,35.311640,-80.740762,130051
330071,35.310876,-80.741539,130052
330071,35.310809,-80.741604,130053
330071,35.310738,-80.741661,130054
330071,35.310663,-80.741712,130055
330071,35.310584,-80.741755,130056
330071,35.310504,-80.741790,130057
330071,35.310421,-80.741817,130058
330071,35.310337,-80.741836,130059
330071,35.310251,-80.741845,130060
330071,35.310165,-80.741847,130061
330071,35.310080,-80.741840,130062
330071,35.309995,-80.741825,130063
330071,35.309912,-80.741801,130064
330071,35.309830,-80.741768,130065
330071,35.309751,-80.741729,130066
330071,35.309675,-80.741681,130067
330071,35.309602,-80.741625,130068
330071,35.309533,-80.741563,130069
330071,35.309469,-80.741494,130070
330071,35.309409,-80.741418,130071
330071,35.309297,-80.741252,130072
330071,35.309247,-80.741174,130073
330071,35.309202,-80.741093,130074
330071,35.309161,-80.741007,130075
330071,35.309130,-80.740942,130076
330071,35.309095,-80.740881,130077
330071,35.309055,-80.740823,130078
330071,35.309012,-80.740769,130079
330071,35.308969,-80.740724,130080
330071,35.308923,-80.740682,130081
330071,35.308875,-80.740645,130082
330071,35.308827,-80.740608,130083
330071,35.308776,-80.740578,130084
330071,35.308723,-80.740555,130085
330071,35.308668,-80.740538,130086
330071,35.308612,-80.740528,130087
330071,35.308555,-80.740525,130088
330071,35.308400,-80.740530,130089
330071,35.308318,-80.740528,130090
330071,35.308236,-80.740519,130091
330071,35.308155,-80.740502,130092
330071,35.308076,-80.740477,130093
330071,35.307998,-80.740444,130094
330071,35.307923,-80.740404,130095
330071,35.307851,-80.740357,130096
330071,35.307782,-80.740303,130097
330071,35.307717,-80.740243,130098
330071,35.307656,-80.740176,130099
330071,35.307599,-80.740104,130100
330071,35.307547,-80.740026,130101
330071,35.307501,-80.739944,130102
330071,35.307466,-80.739872,130103
330071,35.307436,-80.739798,130104
330071,35.307374,-80.739619,130105
330071,35.307345,-80.739526,130106
330071,35.307323,-80.739430,130107
330071,35.307308,-80.739332,130108
330071,35.307300,-80.739233,130109
330071,35.307300,-80.739134,130110
330071,35.307304,-80.739041,130111
330071,35.307315,-80.738949,130112
330071,35.307332,-80.738858,130113
330071,35.307354,-80.738770,130114
330071,35.307383,-80.738683,130115
330071,35.307417,-80.738600,130116
330071,35.307456,-80.738521,130117
330071,35.307501,-80.738446,130118
330071,35.307808,-80.738042,130119
330071,35.307852,-80.737975,130120
330071,35.307890,-80.737902,130121
330071,35.307922,-80.737826,130122
330071,35.307948,-80.737746,130123
330071,35.307967,-80.737663,130124
330071,35.307979,-80.737579,130125
330071,35.307984,-80.737493,130126
330071,35.307982,-80.737407,130127
330071,35.307957,-80.737042,130128
330071,35.307948,-80.736867,130129
330071,35.307944,-80.736693,130130
330071,35.307947,-80.736489,130131
330071,35.307963,-80.735112,130132
330071,35.307978,-80.734664,130133
330071,35.307993,-80.734533,130134
330071,35.307996,-80.734519,130135
330071,35.308047,-80.734313,130136
330071,35.308066,-80.734196,130137
330071,35.308091,-80.733857,130138
330071,35.308102,-80.733353,130139
330071,35.308102,-80.733093,130140
330071,35.308102,-80.732438,130141
330071,35.308098,-80.732040,130142
330071,35.308102,-80.731726,130143
330071,35.308102,-80.731687,130144
330071,35.308093,-80.729797,130145
330071,35.308096,-80.729312,130146
330071,35.308215,-80.729312,130147
330071,35.308669,-80.729317,130148
330071,35.309204,-80.729322,130149
330071,35.309508,-80.729325,130150
330071,35.309762,-80.729323,130151
330071,35.310084,-80.729322,130152
330071,35.310275,-80.729319,130153
330071,35.310424,-80.729315,130154
330071,35.310539,-80.729311,130155
330071,35.310628,-80.729309,130156
330071,35.310697,-80.729295,130157
330071,35.310902,-80.729261,130158
330071,35.311006,-80.729595,130159
330071,35.311128,-80.729841,130160
330071,35.311254,-80.730001,130161
330071,35.311300,-80.730059,130162
330071,35.311489,-80.730312,130163
330071,35.311624,-80.730515,130164
330071,35.311728,-80.730746,130165
330071,35.311789,-80.731026,130166
330071,35.311802,-80.731266,130167
330071,35.311799,-80.731505,130168
330071,35.311793,-80.731853,130169
330071,35.311796,-80.732029,130170
330071,35.311841,-80.732380,130171
330071,35.311864,-80.732643,130172
330071,35.311863,-80.733067,130173
330071,35.311847,-80.733739,130174
330072,35.107174,-80.883299,10001
330072,35.107209,-80.882926,10002
330072,35.107485,-80.881872,10003
330072,35.107477,-80.881449,10004
330072,35.107510,-80.881459,10005
330072,35.108012,-80.881612,10006
330072,35.108508,-80.881759,10007
330072,35.108954,-80.881892,10008
330072,35.109247,-80.881977,10009
330072,35.109406,-80.882023,10010
330072,35.109792,-80.882138,10011
330072,35.110135,-80.882242,10012
330072,35.110590,-80.882376,10013
330072,35.110644,-80.882392,10014
330072,35.111186,-80.882548,10015
330072,35.111465,-80.882623,10016
330072,35.111477,-80.882629,10017
330072,35.112108,-80.882801,10018
330072,35.112978,-80.883015,10019
330072,35.112745,-80.883994,10020
330072,35.112700,-80.884225,10021
330072,35.112674,-80.884339,10022
330072,35.112640,-80.884508,10023
330072,35.112610,-80.884679,10024
330072,35.112585,-80.884850,10025
330072,35.112583,-80.884859,10026
330072,35.113031,-80.884640,10027
330072,35.113379,-80.884480,10028
330072,35.113824,-80.884261,10029
330072,35.114129,-80.884121,10030
330072,35.114236,-80.884077,10031
330072,35.114298,-80.884051,10032
330072,35.114374,-80.884023,10033
330072,35.114498,-80.883984,10034
330072,35.114587,-80.883962,10035
330072,35.114662,-80.883947,10036
330072,35.114734,-80.883932,10037
330072,35.114798,-80.883923,10038
330072,35.114854,-80.883917,10039
330072,35.114926,-80.883912,10040
330072,35.115001,-80.883904,10041
330072,35.115065,-80.883902,10042
330072,35.115143,-80.883891,10043
330072,35.115234,-80.883883,10044
330072,35.115312,-80.883874,10045
330072,35.115407,-80.883860,10046
330072,35.115509,-80.883845,10047
330072,35.115596,-80.883833,10048
330072,35.115693,-80.883815,10049
330072,35.115782,-80.883797,10050
330072,35.115880,-80.883776,10051
330072,35.115943,-80.883764,10052
330072,35.116027,-80.883745,10053
330072,35.116133,-80.883718,10054
330072,35.116255,-80.883686,10055
330072,35.116375,-80.883652,10056
330072,35.116481,-80.883621,10057
330072,35.116584,-80.883590,10058
330072,35.116679,-80.883558,10059
330072,35.116777,-80.883527,10060
330072,35.116877,-80.883488,10061
330072,35.116994,-80.883444,10062
330072,35.117086,-80.883405,10063
330072,35.117184,-80.883367,10064
330072,35.117296,-80.883319,10065
330072,35.117363,-80.883290,10066
330072,35.117452,-80.883245,10067
330072,35.118176,-80.882897,10068
330072,35.118268,-80.882855,10069
330072,35.118397,-80.882808,10070
330072,35.118517,-80.882770,10071
330072,35.118597,-80.882752,10072
330072,35.118666,-80.882743,10073
330072,35.119502,-80.882167,10074
330072,35.119502,-80.882167,20001
330072,35.134801,-80.876483,20002
330072,35.134801,-80.876483,30001
330072,35.152411,-80.877793,30002
330072,35.152411,-80.877793,40001
330072,35.152429,-80.877970,40002
330072,35.152933,-80.877857,40003
330072,35.155637,-80.877250,40004
330072,35.155810,-80.877217,40005
330072,35.155984,-80.877190,40006
330072,35.156159,-80.877167,40007
330072,35.156334,-80.877149,40008
330072,35.156488,-80.877140,40009
330072,35.156643,-80.877139,40010
330072,35.156798,-80.877144,40011
330072,35.156953,-80.877158,40012
330072,35.157107,-80.877178,40013
330072,35.157260,-80.877206,40014
330072,35.157412,-80.877241,40015
330072,35.157563,-80.877284,40016
330072,35.157712,-80.877333,40017
330072,35.158303,-80.877553,40018
330072,35.160542,-80.878384,40019
330072,35.160627,-80.878411,40020
330072,35.160714,-80.878431,40021
330072,35.160802,-80.878444,40022
330072,35.160890,-80.878451,40023
330072,35.160978,-80.878451,40024
330072,35.161066,-80.878444,40025
330072,35.161154,-80.878431,40026
330072,35.161264,-80.878409,40027
330072,35.162953,-80.877959,40028
330072,35.163976,-80.877703,40029
330072,35.164074,-80.877686,40030
330072,35.164101,-80.877682,40031
330072,35.164164,-80.877675,40032
330072,35.164227,-80.877668,40033
330072,35.164252,-80.877667,40034
330072,35.164150,-80.877426,40035
330072,35.163948,-80.876949,40036
330072,35.163534,-80.876927,40037
330072,35.163534,-80.876927,50001
330072,35.162930,-80.876896,50002
330072,35.162934,-80.877036,50003
330072,35.162942,-80.877434,50004
330072,35.162959,-80.877438,50005
330072,35.164150,-80.877426,50006
330072,35.164252,-80.877667,50007
330072,35.164353,-80.877662,50008
330072,35.164480,-80.877664,50009
330072,35.165425,-80.877673,50010
330072,35.170260,-80.878044,50011
330072,35.170495,-80.878065,50012
330072,35.170731,-80.878092,50013
330072,35.170966,-80.878128,50014
330072,35.171376,-80.878211,50015
330072,35.172290,-80.878435,50016
330072,35.172943,-80.878589,50017
330072,35.174230,-80.878895,50018
330072,35.175371,-80.879169,50019
330072,35.175298,-80.879603,50020
330072,35.175700,-80.879680,50021
330072,35.175700,-80.879680,60001
330072,35.176525,-80.879837,60002
330072,35.176578,-80.879436,60003
330072,35.176955,-80.879568,60004
330072,35.177121,-80.879603,60005
330072,35.177287,-80.879632,60006
330072,35.177453,-80.879657,60007
330072,35.177620,-80.879677,60008
330072,35.178027,-80.879710,60009
330072,35.178387,-80.879726,60010
330072,35.178555,-80.879730,60011
330072,35.178722,-80.879728,60012
330072,35.178890,-80.879719,60013
330072,35.179057,-80.879704,60014
330072,35.179223,-80.879682,60015
330072,35.179331,-80.879663,60016
330072,35.179495,-80.879641,60017
330072,35.179659,-80.879625,60018
330072,35.179823,-80.879614,60019
330072,35.179988,-80.879609,60020
330072,35.180655,-80.879600,60021
330072,35.180819,-80.879595,60022
330072,35.180982,-80.879581,60023
330072,35.181145,-80.879559,60024
330072,35.181307,-80.879529,60025
330072,35.181468,-80.879491,60026
330072,35.184087,-80.878702,60027
330072,35.184285,-80.878645,60028
330072,35.184482,-80.878581,60029
330072,35.184678,-80.878513,60030
330072,35.184873,-80.878439,60031
330072,35.185120,-80.878337,60032
330072,35.185417,-80.878203,60033
330072,35.185711,-80.878063,60034
330072,35.186002,-80.877916,60035
330072,35.186986,-80.877379,60036
330072,35.187763,-80.876935,60037
330072,35.187829,-80.876894,60038
330072,35.187888,-80.876849,60039
330072,35.187944,-80.876797,60040
330072,35.187996,-80.876741,60041
330072,35.188044,-80.876679,60042
330072,35.188088,-80.876613,60043
330072,35.188127,-80.876542,60044
330072,35.188168,-80.876468,60045
330072,35.188214,-80.876398,60046
330072,35.188264,-80.876334,60047
330072,35.188319,-80.876275,60048
330072,35.188377,-80.876222,60049
330072,35.188439,-80.876175,60050
330072,35.188742,-80.876023,60051
330072,35.188763,-80.876010,60052
330072,35.188783,-80.875993,60053
330072,35.188800,-80.875973,60054
330072,35.188814,-80.875949,60055
330072,35.188824,-80.875922,60056
330072,35.188830,-80.875888,60057
330072,35.188833,-80.875853,60058
330072,35.188832,-80.875818,60059
330072,35.188826,-80.875628,60060
330072,35.189174,-80.875541,60061
330072,35.189224,-80.875532,60062
330072,35.189307,-80.875514,60063
330072,35.189351,-80.875505,60064
330072,35.189412,-80.875490,60065
330072,35.189448,-80.875481,60066
330072,35.189512,-80.875462,60067
330072,35.189570,-80.875443,60068
330072,35.189625,-80.875424,60069
330072,35.189670,-80.875408,60070
330072,35.189728,-80.875383,60071
330072,35.189761,-80.875370,60072
330072,35.189811,-80.875348,60073
330072,35.189920,-80.875293,60074
330072,35.190112,-80.875190,60075
330072,35.190251,-80.875112,60076
330072,35.191090,-80.874640,60077
330072,35.191090,-80.874640,70001
330072,35.191158,-80.874602,70002
330072,35.191167,-80.874597,70003
330072,35.191288,-80.874910,70004
330072,35.192192,-80.874399,70005
330072,35.193120,-80.873874,70006
330072,35.194156,-80.873288,70007
330072,35.194385,-80.873159,70008
