route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315018,"Outbound",1,931907,2220035
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315019,"Inbound",0,931906,2220036
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315020,"Outbound",1,931906,2220035
58,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315021,"Outbound",1,931877,580051
221,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315022,"Inbound",0,931905,2210073
221,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315023,"Outbound",1,931905,2210072
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315024,"Outbound",1,931888,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315025,"Outbound",1,931879,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315026,"Outbound",1,931880,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315027,"Outbound",1,931879,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315028,"Outbound",1,931880,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315029,"Outbound",1,931879,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315030,"Outbound",1,931880,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315031,"Outbound",1,931882,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315032,"Outbound",1,931883,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315033,"Outbound",1,931882,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315034,"Outbound",1,931883,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315035,"Outbound",1,931885,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315036,"Outbound",1,931885,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315037,"Outbound",1,931888,510058
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315038,"Inbound",0,931883,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315039,"Inbound",0,931879,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315040,"Inbound",0,931880,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315041,"Inbound",0,931879,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315042,"Inbound",0,931880,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315043,"Inbound",0,931882,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315044,"Inbound",0,931883,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315045,"Inbound",0,931882,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315046,"Inbound",0,931885,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315047,"Inbound",0,931888,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315048,"Inbound",0,931885,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315049,"Inbound",0,931888,510056
51,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315050,"Inbound",0,931885,510056
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315051,"Outbound",1,931872,600159
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315052,"Outbound",1,931871,600159
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315053,"Outbound",1,931872,600159
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315054,"Outbound",1,931871,600162
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315055,"Inbound",0,931871,600160
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315056,"Inbound",0,931872,600160
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315057,"Inbound",0,931871,600160
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315058,"Inbound",0,931872,600160
39,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315059,"Inbound",0,931903,390103
39,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315060,"Inbound",0,931902,390103
39,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315061,"Inbound",0,931903,390103
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315062,"Outbound",1,931906,2220035
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315063,"Inbound",0,931906,2220036
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315064,"Outbound",1,931907,2220035
222,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315065,"Inbound",0,931907,2220036
60,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315066,"Outbound",1,931871,600159
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315067,"Outbound",1,931890,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315068,"Outbound",1,931890,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315069,"Outbound",1,931890,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315070,"Outbound",1,931890,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315071,"Outbound",1,931890,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315072,"Outbound",1,931887,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315073,"Outbound",1,931887,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315074,"Outbound",1,931887,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315075,"Outbound",1,931887,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315076,"Outbound",1,931876,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315077,"Outbound",1,931876,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315078,"Outbound",1,931876,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315079,"Outbound",1,931876,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315080,"Outbound",1,931876,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315081,"Outbound",1,931881,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315082,"Outbound",1,931881,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315083,"Outbound",1,931881,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315084,"Outbound",1,931881,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315085,"Outbound",1,931881,2350094
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315086,"Inbound",0,931876,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315087,"Inbound",0,931876,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315088,"Inbound",0,931876,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315089,"Inbound",0,931876,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315090,"Inbound",0,931876,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315091,"Inbound",0,931881,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315092,"Inbound",0,931881,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315093,"Inbound",0,931881,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315094,"Inbound",0,931881,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315095,"Inbound",0,931881,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315096,"Inbound",0,931887,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315097,"Inbound",0,931887,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315098,"Inbound",0,931887,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315099,"Inbound",0,931887,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315100,"Inbound",0,931890,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315101,"Inbound",0,931890,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315102,"Inbound",0,931890,2350093
235,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315103,"Inbound",0,931890,2350093
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315104,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315105,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315106,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315107,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315108,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315109,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315110,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315111,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315112,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315113,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315114,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315115,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315116,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315117,"Outbound",1,931878,570064
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315118,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315119,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315120,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315121,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315122,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315123,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315124,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315125,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315126,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315127,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315128,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315129,"Inbound",0,931878,570065
57,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315130,"Inbound",0,931878,570065
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315133,"Outbound",1,931873,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315134,"Outbound",1,931874,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315135,"Outbound",1,931870,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315136,"Outbound",1,931873,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315137,"Outbound",1,931870,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315138,"Outbound",1,931875,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315139,"Outbound",1,931870,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315140,"Outbound",1,931874,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315141,"Outbound",1,931870,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315142,"Outbound",1,931873,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315143,"Outbound",1,931874,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315144,"Outbound",1,931889,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315145,"Outbound",1,931875,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315146,"Outbound",1,931889,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315147,"Outbound",1,931870,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315148,"Outbound",1,931889,130093
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315149,"Inbound",0,931873,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315150,"Inbound",0,931874,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315151,"Inbound",0,931870,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315152,"Inbound",0,931873,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315153,"Inbound",0,931870,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315154,"Inbound",0,931875,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315155,"Inbound",0,931870,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315156,"Inbound",0,931874,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315157,"Inbound",0,931870,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315158,"Inbound",0,931873,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315159,"Inbound",0,931874,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315160,"Inbound",0,931889,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315161,"Inbound",0,931875,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315162,"Inbound",0,931889,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315163,"Inbound",0,931870,130094
13,CCS-TRY-Saturday-0-BUS-26-02-0000010-,5315164,"Inbound",0,931889,130094
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315501,"Outbound",1,931544,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315502,"Inbound",0,931544,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315503,"Inbound",0,931544,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315504,"Outbound",1,931544,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315505,"Inbound",0,931544,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315506,"Outbound",1,931544,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315507,"Inbound",0,931544,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315508,"Outbound",1,931544,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315509,"Inbound",0,931545,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315510,"Outbound",1,931545,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315511,"Inbound",0,931545,2210073
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315512,"Inbound",0,931523,600160
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315513,"Outbound",1,931544,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315514,"Inbound",0,931544,2210073
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315515,"Inbound",0,931537,600160
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315516,"Outbound",1,931522,600159
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315517,"Inbound",0,931548,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315518,"Inbound",0,931544,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315519,"Outbound",1,931544,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315520,"Outbound",1,931545,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315521,"Inbound",0,931546,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315522,"Outbound",1,931548,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315523,"Outbound",1,931546,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315524,"Inbound",0,931543,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315525,"Inbound",0,931546,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315526,"Inbound",0,931548,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315527,"Outbound",1,931548,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315528,"Outbound",1,931546,2210072
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315529,"Inbound",0,931603,600160
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315530,"Inbound",0,931542,600160
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315531,"Inbound",0,931548,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315532,"Outbound",1,931543,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315533,"Outbound",1,931548,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315534,"Inbound",0,931546,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315535,"Outbound",1,931546,2210072
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315536,"Inbound",0,931544,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315537,"Outbound",1,931545,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315538,"Inbound",0,931544,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315539,"Inbound",0,931548,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315540,"Inbound",0,931546,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315541,"Inbound",0,931548,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315542,"Inbound",0,931546,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315543,"Inbound",0,931543,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315544,"Inbound",0,931548,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315545,"Inbound",0,931546,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315546,"Outbound",1,931544,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315547,"Outbound",1,931548,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315548,"Outbound",1,931546,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315549,"Outbound",1,931548,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315550,"Outbound",1,931546,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315551,"Outbound",1,931543,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315552,"Outbound",1,931548,2220035
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315553,"Outbound",1,931545,2220035
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315554,"Outbound",1,931602,600159
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315555,"Inbound",0,931545,2220036
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315556,"Outbound",1,931544,2220035
60,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315557,"Outbound",1,931604,600159
222,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315558,"Outbound",1,931546,2220035
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315559,"Inbound",0,931547,2210073
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315560,"Inbound",0,931548,2210073
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315561,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315562,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315563,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315564,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315565,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315566,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315567,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315568,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315569,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315570,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315571,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315572,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315573,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315574,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315575,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315576,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315577,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315578,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315579,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315580,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315581,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315582,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315583,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315584,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315585,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315586,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315587,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315588,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315589,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315590,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315591,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315592,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315593,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315594,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315595,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315596,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315597,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315598,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315599,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315600,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315601,"Inbound",0,931524,580050
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315602,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315603,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315604,"Outbound",1,931524,580051
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315605,"Outbound",1,931547,2210072
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315606,"Outbound",1,931548,2210072
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315607,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315608,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315609,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315610,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315611,"Outbound",1,931524,580051
58,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315612,"Outbound",1,931524,580051
211,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315613,"Outbound",1,931535,2110104
211,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315614,"Inbound",0,931535,2110105
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315615,"Inbound",0,931546,2210073
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315616,"Outbound",1,931525,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315617,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315618,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315619,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315620,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315621,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315622,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315623,"Outbound",1,931525,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315624,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315625,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315626,"Outbound",1,931536,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315627,"Inbound",0,931536,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315628,"Outbound",1,931525,130093
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315629,"Outbound",1,931525,130093
221,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315630,"Outbound",1,931546,2210072
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315631,"Inbound",0,931525,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315632,"Inbound",0,931525,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315633,"Inbound",0,931525,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315634,"Inbound",0,931541,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315635,"Inbound",0,931541,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315636,"Inbound",0,931525,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315637,"Inbound",0,931525,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315638,"Inbound",0,931536,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315639,"Inbound",0,931536,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315640,"Inbound",0,931536,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315641,"Inbound",0,931536,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315642,"Inbound",0,931536,130094
13,CCS-TRY-Sunday-0-BUS-26-02-0000001-,5315643,"Outbound",1,931541,130093
